customer_id,bureau_score,total_debt,num_credit_accounts,num_delinquencies_12m,bankruptcy_flag,inquiry_count_6m,oldest_account_years,utilization_pct,report_date
CUST-000464,730,31822.53,2,0,Y,2,6,77.7,2025-08-31
CUST-000818,721,355581.74,11,0,N,7,16,60.5,2025-08-31
CUST-002489,780,97043.19,10,0,N,7,23,66.0,2025-08-31
CUST-001041,672,361314.64,11,0,N,2,23,31.2,2025-08-31
CUST-002528,607,429043.74,10,3,N,5,22,76.2,2025-08-31
CUST-000612,814,280723.7,4,2,N,1,4,22.3,2025-08-31
CUST-003876,654,109833.31,3,0,N,7,22,47.0,2025-08-31
CUST-004085,782,64648.04,2,0,N,1,15,55.2,2025-08-31
CUST-000235,754,138117.1,6,1,N,8,3,17.2,2025-08-31
CUST-001804,588,119291.55,5,4,N,0,22,30.0,2025-08-31
CUST-003706,567,53516.55,10,2,N,6,16,67.2,2025-08-31
CUST-002954,711,221088.51,15,0,N,8,14,35.3,2025-08-31
CUST-002741,686,481021.79,1,3,N,3,21,6.5,2025-08-31
CUST-001622,814,90434.49,2,2,N,8,5,54.1,2025-08-31
CUST-001998,681,234560.93,9,4,N,6,9,73.4,2025-08-31
CUST-003468,741,281256.9,12,0,N,7,24,62.8,2025-08-31
CUST-003292,730,44747.36,7,4,N,8,2,14.0,2025-08-31
CUST-003095,785,132823.44,8,2,N,6,6,74.4,2025-08-31
CUST-003275,731,23112.54,4,4,N,3,7,9.4,2025-08-31
CUST-003313,735,40587.58,14,3,N,8,16,27.3,2025-08-31
CUST-003341,633,36816.22,12,3,N,5,19,23.1,2025-08-31
CUST-002776,536,30733.14,10,0,N,6,11,89.9,2025-08-31
CUST-002692,696,125811.65,5,0,N,0,23,12.7,2025-08-31
CUST-000788,768,305625.73,6,0,N,6,2,21.6,2025-08-31
CUST-002254,822,366097.87,7,4,N,4,18,29.3,2025-08-31
CUST-002149,719,11222.03,8,4,N,4,1,45.3,2025-08-31
CUST-002693,567,51604.93,10,4,N,4,20,16.9,2025-08-31
CUST-001595,789,443088.23,8,0,N,7,12,76.8,2025-08-31
CUST-002174,606,439503.73,4,0,N,7,3,54.2,2025-08-31
CUST-000681,743,408263.33,2,0,N,7,23,28.0,2025-08-31
CUST-000593,580,77957.01,14,1,N,3,1,47.9,2025-08-31
CUST-003917,643,353896.95,13,1,Y,1,16,37.8,2025-08-31
CUST-002535,742,24127.8,14,0,N,1,15,69.1,2025-08-31
CUST-001957,563,237006.91,7,0,N,2,18,80.4,2025-08-31
CUST-001946,833,192908.84,9,0,N,2,6,42.6,2025-08-31
CUST-002555,692,120110.7,12,1,N,4,3,87.9,2025-08-31
CUST-002313,650,419126.38,12,1,N,6,24,35.3,2025-08-31
CUST-001322,700,488710.19,4,0,N,1,6,61.8,2025-08-31
CUST-002576,727,223617.8,5,2,N,0,10,66.4,2025-08-31
CUST-001988,715,331742.36,14,1,N,8,22,73.6,2025-08-31
CUST-000299,645,368423.03,6,0,N,5,14,66.6,2025-08-31
CUST-000946,735,397662.52,12,0,N,6,23,70.8,2025-08-31
CUST-004039,601,434007.12,8,0,N,2,4,75.0,2025-08-31
CUST-001256,673,250886.33,10,0,N,6,14,68.0,2025-08-31
CUST-001825,770,180359.3,2,4,N,5,9,65.1,2025-08-31
CUST-004088,659,45754.45,8,1,Y,4,18,36.0,2025-08-31
CUST-000677,815,201512.41,13,0,N,0,22,68.0,2025-08-31
CUST-003327,751,269180.77,8,0,N,8,25,26.9,2025-08-31
CUST-000178,703,144386.32,4,1,N,5,19,56.0,2025-08-31
CUST-002533,785,468463.81,13,3,N,7,9,70.2,2025-08-31
CUST-003840,569,12981.6,7,2,N,3,14,34.8,2025-08-31
CUST-000856,717,181848.32,12,0,N,7,14,63.2,2025-08-31
CUST-001312,729,53327.49,15,0,N,1,10,86.0,2025-08-31
CUST-003620,826,314302.11,9,0,N,4,19,60.0,2025-08-31
CUST-004234,800,380921.82,2,0,N,6,15,74.6,2025-08-31
CUST-001653,724,463491.89,13,0,N,5,17,89.4,2025-08-31
CUST-001341,708,234714.11,14,2,N,8,15,75.0,2025-08-31
CUST-000986,681,79910.76,9,0,N,4,6,66.0,2025-08-31
CUST-002207,796,248298.06,2,0,N,3,25,20.0,2025-08-31
CUST-002210,582,21441.24,2,0,N,0,15,16.0,2025-08-31
CUST-000925,644,130377.04,5,4,N,7,7,13.3,2025-08-31
CUST-001091,667,317713.25,2,1,N,4,6,68.4,2025-08-31
CUST-000008,648,281269.55,2,2,N,7,8,33.4,2025-08-31
CUST-004220,781,46284.54,13,3,N,6,22,84.7,2025-08-31
CUST-003904,690,305419.25,9,0,N,2,20,32.0,2025-08-31
CUST-000355,730,118034.61,12,1,N,0,14,76.1,2025-08-31
CUST-003785,726,363208.26,3,0,N,5,15,90.8,2025-08-31
CUST-001368,695,101310.61,12,0,N,2,22,8.5,2025-08-31
CUST-000504,527,85080.88,6,5,N,3,10,80.8,2025-08-31
CUST-003663,755,70092.17,5,0,N,6,9,78.5,2025-08-31
CUST-002307,713,67731.75,8,0,N,2,21,6.4,2025-08-31
CUST-002324,790,50497.9,6,0,N,3,22,92.2,2025-08-31
CUST-002162,608,404635.77,9,0,N,3,13,92.4,2025-08-31
CUST-000198,823,317847.83,6,0,N,4,10,65.2,2025-08-31
CUST-001150,702,376503.07,14,2,N,1,22,71.9,2025-08-31
CUST-001805,579,258172.46,12,0,N,1,24,51.2,2025-08-31
CUST-000776,679,65667.86,1,0,N,8,22,25.7,2025-08-31
CUST-004058,789,69748.57,13,0,N,8,21,69.6,2025-08-31
CUST-002662,753,409921.33,12,0,N,6,22,78.6,2025-08-31
CUST-002797,550,293168.33,5,2,N,2,4,66.9,2025-08-31
CUST-002384,633,289476.93,8,3,N,1,9,20.5,2025-08-31
CUST-003664,711,208265.21,13,0,N,3,17,46.4,2025-08-31
CUST-000129,807,135116.64,3,0,N,2,6,45.4,2025-08-31
CUST-002300,651,410340.96,5,0,N,8,1,52.9,2025-08-31
CUST-000068,715,475929.91,13,0,N,3,23,33.6,2025-08-31
CUST-002830,635,434463.73,13,0,N,6,13,88.6,2025-08-31
CUST-001516,754,246604.67,1,1,N,0,12,79.8,2025-08-31
CUST-001541,781,24220.54,14,0,N,4,16,67.0,2025-08-31
CUST-003557,798,345624.99,8,0,N,4,2,41.8,2025-08-31
CUST-003467,698,161021.86,10,0,N,5,24,94.9,2025-08-31
CUST-003473,640,36209.37,6,0,N,5,5,76.9,2025-08-31
CUST-001171,627,293116.24,5,0,N,0,5,14.2,2025-08-31
CUST-001664,735,267596.0,12,0,N,5,8,55.4,2025-08-31
CUST-000879,625,224078.75,14,0,N,0,17,5.1,2025-08-31
CUST-000914,650,324319.82,3,0,N,5,7,23.2,2025-08-31
CUST-003773,615,224140.03,10,2,N,6,20,35.5,2025-08-31
CUST-001614,754,401179.98,4,0,N,3,5,32.3,2025-08-31
CUST-003924,672,453121.55,10,0,N,4,2,36.1,2025-08-31
CUST-000817,744,296559.7,13,3,N,6,8,23.7,2025-08-31
CUST-000942,729,280962.84,9,0,N,8,19,70.5,2025-08-31
CUST-000382,690,469309.92,9,2,N,0,22,60.2,2025-08-31
CUST-001896,725,171601.65,7,0,N,4,21,33.9,2025-08-31
CUST-000931,707,304568.64,6,2,N,4,15,40.7,2025-08-31
CUST-002065,689,495786.52,12,0,N,8,16,53.1,2025-08-31
CUST-000778,737,459382.73,12,0,N,2,22,61.5,2025-08-31
CUST-003003,678,466587.1,10,0,N,4,4,9.0,2025-08-31
CUST-000439,790,266233.68,7,4,N,0,5,14.9,2025-08-31
CUST-003948,696,247420.86,10,0,N,6,16,67.9,2025-08-31
CUST-000547,612,191322.59,9,0,N,1,22,67.5,2025-08-31
CUST-002140,635,18634.48,2,0,N,7,13,40.5,2025-08-31
CUST-002767,722,227422.21,2,3,N,7,6,42.3,2025-08-31
CUST-003513,565,176158.02,14,5,N,5,2,93.8,2025-08-31
CUST-000534,790,73797.26,3,0,N,5,6,7.9,2025-08-31
CUST-001100,693,117964.04,8,2,N,4,17,87.2,2025-08-31
CUST-001219,795,170884.38,4,0,N,5,15,86.5,2025-08-31
CUST-002204,723,323290.43,10,0,N,7,19,19.1,2025-08-31
CUST-000038,730,102942.36,8,0,N,7,20,23.8,2025-08-31
CUST-004230,814,418996.49,10,0,N,2,20,49.5,2025-08-31
CUST-002137,676,383474.95,5,4,N,4,11,10.7,2025-08-31
CUST-004139,732,188308.24,10,0,N,6,2,82.9,2025-08-31
CUST-002280,710,259100.26,10,0,N,0,21,58.1,2025-08-31
CUST-004019,789,420274.59,12,2,N,5,25,73.4,2025-08-31
CUST-003400,718,435047.85,12,3,N,1,12,35.9,2025-08-31
CUST-000590,729,481406.62,9,0,N,4,24,71.4,2025-08-31
CUST-001418,781,73963.47,5,0,N,3,13,49.4,2025-08-31
CUST-002926,743,196187.72,4,0,N,4,24,13.6,2025-08-31
CUST-000723,690,175803.95,11,1,N,7,23,49.9,2025-08-31
CUST-003329,666,298375.09,11,0,N,7,6,24.0,2025-08-31
CUST-003428,769,359794.37,15,5,N,1,23,31.1,2025-08-31
CUST-002487,586,424308.32,10,0,N,6,3,10.3,2025-08-31
CUST-003869,752,246846.81,2,1,N,1,21,58.2,2025-08-31
CUST-001555,690,272732.16,2,1,N,2,21,75.2,2025-08-31
CUST-002620,725,68153.57,5,3,N,8,6,71.8,2025-08-31
CUST-002187,700,181092.3,3,4,N,2,19,12.4,2025-08-31
CUST-001032,627,259512.05,2,0,N,8,5,45.8,2025-08-31
CUST-004068,612,274112.89,10,2,N,1,8,92.0,2025-08-31
CUST-003796,762,451016.3,15,0,N,6,17,38.3,2025-08-31
CUST-002644,621,209105.29,14,3,N,6,6,74.3,2025-08-31
CUST-004183,747,498409.43,3,0,N,5,9,66.0,2025-08-31
CUST-003461,757,33350.18,10,4,N,2,19,41.8,2025-08-31
CUST-000409,815,59938.78,5,0,N,0,17,22.4,2025-08-31
CUST-000679,667,317151.24,4,0,N,8,23,83.3,2025-08-31
CUST-003982,752,103856.45,13,1,N,1,8,60.9,2025-08-31
CUST-001115,578,273066.87,2,1,N,6,5,38.7,2025-08-31
CUST-001258,757,25790.73,4,0,N,1,25,47.9,2025-08-31
CUST-000021,756,384976.92,14,0,N,2,11,53.2,2025-08-31
CUST-002756,768,28192.48,10,0,N,3,19,56.8,2025-08-31
CUST-001824,660,34509.29,4,0,N,7,17,63.4,2025-08-31
CUST-001975,592,73406.82,15,0,N,5,10,52.9,2025-08-31
CUST-002154,663,259392.88,2,4,N,5,23,23.0,2025-08-31
CUST-002215,715,163929.99,15,5,N,1,17,19.5,2025-08-31
CUST-002819,759,366043.02,3,2,N,8,15,26.3,2025-08-31
CUST-003364,558,51101.53,3,0,N,2,24,63.0,2025-08-31
CUST-002085,548,36086.87,12,0,N,3,19,21.3,2025-08-31
CUST-001937,757,181854.2,9,5,N,0,7,19.4,2025-08-31
CUST-002539,804,81920.34,11,0,N,5,24,85.7,2025-08-31
CUST-001606,716,298587.54,2,0,N,2,12,32.0,2025-08-31
CUST-001487,734,412209.09,12,0,N,2,12,30.8,2025-08-31
CUST-001053,780,245944.74,10,3,N,1,1,17.8,2025-08-31
CUST-002508,782,302470.85,3,0,N,0,15,11.5,2025-08-31
CUST-002807,681,48261.21,6,3,N,0,10,53.8,2025-08-31
CUST-000539,724,353468.81,2,0,N,7,20,68.2,2025-08-31
CUST-001326,708,42738.76,15,0,N,1,10,57.1,2025-08-31
CUST-000168,764,218706.94,5,0,N,6,10,39.6,2025-08-31
CUST-003692,540,424301.34,2,0,N,1,2,20.6,2025-08-31
CUST-003732,780,435469.9,12,0,N,4,15,61.8,2025-08-31
CUST-000678,685,56057.68,14,1,N,3,18,11.6,2025-08-31
CUST-000668,775,409209.61,11,0,N,4,23,66.7,2025-08-31
CUST-000040,819,482540.59,12,2,N,7,4,36.0,2025-08-31
CUST-003808,698,449715.5,4,2,N,7,13,28.0,2025-08-31
CUST-000366,744,138019.24,5,0,N,2,17,92.7,2025-08-31
CUST-003728,615,71330.8,3,0,N,8,22,48.8,2025-08-31
CUST-003903,712,149114.19,12,0,N,6,5,93.1,2025-08-31
CUST-001413,626,325344.15,10,0,N,5,25,38.9,2025-08-31
CUST-002067,718,121402.65,12,0,N,0,24,15.4,2025-08-31
CUST-001070,603,195613.42,5,2,Y,4,7,68.5,2025-08-31
CUST-002548,651,250245.52,11,2,N,5,20,74.6,2025-08-31
CUST-001711,803,253138.72,10,0,N,8,25,9.7,2025-08-31
CUST-000339,686,203053.82,15,0,N,7,8,12.6,2025-08-31
CUST-000548,767,81622.99,5,0,N,0,2,67.1,2025-08-31
CUST-003052,644,91478.04,14,0,N,8,2,35.0,2025-08-31
CUST-003977,684,326731.42,8,2,N,4,13,36.6,2025-08-31
CUST-001084,626,323595.19,6,0,N,6,10,88.4,2025-08-31
CUST-001729,704,499680.05,5,0,N,7,16,47.4,2025-08-31
CUST-003832,625,207126.16,5,0,Y,6,12,46.2,2025-08-31
CUST-000904,771,271444.1,7,3,N,8,11,57.1,2025-08-31
CUST-001375,567,123492.54,14,0,N,8,24,56.3,2025-08-31
CUST-000481,772,341543.77,1,1,N,2,11,42.0,2025-08-31
CUST-000105,596,135281.13,13,0,N,7,19,47.8,2025-08-31
CUST-001986,665,314250.4,2,0,N,6,18,59.6,2025-08-31
CUST-002271,716,31489.83,11,0,N,6,5,64.2,2025-08-31
CUST-002077,794,248289.38,3,3,N,1,25,61.0,2025-08-31
CUST-002573,765,51995.59,1,0,N,6,3,29.7,2025-08-31
CUST-001261,615,494397.4,5,0,Y,0,9,18.9,2025-08-31
CUST-000805,773,473439.48,15,0,N,5,1,52.9,2025-08-31
CUST-001279,772,246846.37,9,1,N,0,11,9.1,2025-08-31
CUST-002132,709,329981.47,11,0,N,3,14,52.3,2025-08-31
CUST-002903,769,453235.83,1,2,N,4,6,10.2,2025-08-31
CUST-004178,562,453751.56,9,0,N,3,22,53.3,2025-08-31
CUST-002517,806,423518.56,3,0,N,4,16,6.4,2025-08-31
CUST-002351,800,381809.49,10,0,N,0,8,9.0,2025-08-31
CUST-004232,686,188172.72,4,0,N,8,24,61.6,2025-08-31
CUST-002408,758,124216.25,13,1,N,2,12,71.8,2025-08-31
CUST-002161,677,194557.38,8,3,N,1,22,88.2,2025-08-31
CUST-002557,787,99973.46,15,3,N,4,14,24.7,2025-08-31
CUST-001250,704,5131.56,13,0,N,0,6,49.5,2025-08-31
CUST-003685,629,8440.18,6,0,N,3,9,14.8,2025-08-31
CUST-003694,735,248340.69,1,0,N,3,14,92.8,2025-08-31
CUST-002723,757,492399.68,15,1,N,8,7,16.2,2025-08-31
CUST-001912,755,162224.16,13,4,N,2,15,41.5,2025-08-31
CUST-001929,749,61062.76,8,0,N,0,18,18.5,2025-08-31
CUST-003082,673,271351.35,13,2,N,1,20,87.5,2025-08-31
CUST-001019,693,471896.31,13,1,N,2,10,23.5,2025-08-31
CUST-003184,798,58622.08,1,0,N,5,7,65.0,2025-08-31
CUST-002425,665,264172.74,15,1,N,2,8,32.2,2025-08-31
CUST-001034,677,253421.13,2,0,N,2,11,56.8,2025-08-31
CUST-001583,683,384749.87,12,0,N,2,25,29.7,2025-08-31
CUST-000589,582,18683.48,2,1,N,0,1,8.8,2025-08-31
CUST-001554,816,215700.78,6,0,N,3,6,54.0,2025-08-31
CUST-001433,628,188646.06,6,0,N,7,25,57.5,2025-08-31
CUST-002281,678,210847.77,2,0,N,4,8,44.6,2025-08-31
CUST-000200,674,116376.51,8,4,N,0,7,44.1,2025-08-31
CUST-001407,771,89684.44,3,0,N,6,16,22.2,2025-08-31
CUST-001773,639,394995.08,14,3,N,7,12,48.3,2025-08-31
CUST-003736,670,339818.17,3,0,N,1,21,19.5,2025-08-31
CUST-001314,785,248522.06,7,0,N,8,16,16.8,2025-08-31
CUST-001142,735,445515.03,8,2,N,2,6,91.1,2025-08-31
CUST-001224,705,111635.95,9,0,N,1,3,39.3,2025-08-31
CUST-000917,824,402893.44,3,0,N,2,14,23.4,2025-08-31
CUST-001170,680,411198.29,13,0,N,1,4,47.0,2025-08-31
CUST-001599,782,119673.43,11,0,N,7,22,17.4,2025-08-31
CUST-000383,553,132807.35,9,3,N,7,17,19.0,2025-08-31
CUST-003858,828,434141.59,12,3,N,1,12,60.4,2025-08-31
CUST-001484,673,235767.88,9,0,N,1,5,36.6,2025-08-31
CUST-002503,715,88728.65,14,0,N,0,23,77.8,2025-08-31
CUST-003545,762,204025.77,4,5,N,5,25,49.1,2025-08-31
CUST-003926,688,418329.79,4,0,N,7,24,52.8,2025-08-31
CUST-000071,712,24797.82,6,3,N,2,4,79.8,2025-08-31
CUST-000254,733,427059.79,14,0,N,6,21,14.9,2025-08-31
CUST-003516,736,17165.58,4,0,N,7,3,21.6,2025-08-31
CUST-001725,609,347431.33,14,1,N,3,19,22.2,2025-08-31
CUST-002729,736,481019.58,13,0,N,6,25,44.3,2025-08-31
CUST-002333,503,173974.61,5,3,N,0,13,48.7,2025-08-31
CUST-002035,788,485948.4,2,0,N,0,20,36.0,2025-08-31
CUST-002553,600,483128.27,4,0,N,0,25,75.4,2025-08-31
CUST-001165,555,335219.6,2,2,N,2,6,94.2,2025-08-31
CUST-003787,775,5961.67,9,0,N,6,16,69.4,2025-08-31
CUST-002292,816,39931.58,15,1,N,7,2,53.0,2025-08-31
CUST-004248,717,474685.31,10,1,N,1,25,22.2,2025-08-31
CUST-003416,771,128490.99,6,0,N,5,24,40.8,2025-08-31
CUST-002053,792,105639.36,1,0,N,0,12,94.9,2025-08-31
CUST-004211,801,469410.13,10,0,N,0,2,25.6,2025-08-31
CUST-003094,680,274328.0,5,0,N,3,1,53.4,2025-08-31
CUST-002958,753,11420.41,3,5,N,7,8,37.7,2025-08-31
CUST-000005,676,431615.34,11,0,N,2,14,89.3,2025-08-31
CUST-002735,702,39734.34,1,4,N,8,21,32.9,2025-08-31
CUST-001358,692,111067.95,13,1,N,8,22,72.1,2025-08-31
CUST-004124,698,448470.64,9,0,N,8,13,73.5,2025-08-31
CUST-001822,601,68206.27,14,0,N,7,9,56.0,2025-08-31
CUST-001280,802,454261.79,3,1,Y,7,12,33.3,2025-08-31
CUST-000836,599,333415.36,14,2,N,0,2,20.7,2025-08-31
CUST-003947,706,67552.02,1,0,N,6,18,69.5,2025-08-31
CUST-001483,846,21847.78,2,1,N,8,20,27.9,2025-08-31
CUST-002416,701,354322.88,9,0,N,1,21,9.5,2025-08-31
CUST-000525,632,474083.76,14,0,Y,2,23,90.1,2025-08-31
CUST-000118,754,367110.92,15,0,N,7,13,53.0,2025-08-31
CUST-003086,633,288706.01,10,1,N,2,17,9.6,2025-08-31
CUST-000295,539,493140.51,13,0,N,4,9,19.2,2025-08-31
CUST-001704,668,464748.58,9,5,N,5,7,29.3,2025-08-31
CUST-003791,618,351727.81,10,1,N,7,7,28.6,2025-08-31
CUST-003711,638,391046.92,11,0,N,1,19,7.1,2025-08-31
CUST-001037,776,15527.29,13,2,N,2,9,92.7,2025-08-31
CUST-002339,713,463724.48,1,0,N,1,19,30.1,2025-08-31
CUST-001325,603,122099.39,3,4,N,2,4,13.2,2025-08-31
CUST-003476,706,148903.48,10,1,N,0,9,68.2,2025-08-31
CUST-000174,686,375633.95,5,0,N,7,16,89.9,2025-08-31
CUST-002424,647,363255.22,15,0,N,8,3,11.2,2025-08-31
CUST-003630,742,414589.03,11,0,N,1,12,35.6,2025-08-31
CUST-003713,673,121987.56,10,1,N,4,22,30.2,2025-08-31
CUST-000331,734,415026.33,1,0,N,0,8,91.6,2025-08-31
CUST-000751,691,119960.67,12,3,N,3,18,20.6,2025-08-31
CUST-001443,649,385080.88,12,0,N,1,25,91.6,2025-08-31
CUST-000726,607,118846.15,12,0,N,7,23,29.4,2025-08-31
CUST-001356,665,209351.6,14,1,Y,8,22,9.6,2025-08-31
CUST-000576,591,100763.59,6,0,N,5,3,72.6,2025-08-31
CUST-000756,643,372138.28,11,0,N,4,18,28.2,2025-08-31
CUST-002159,822,423419.92,5,0,N,8,14,67.5,2025-08-31
CUST-003763,658,229476.08,6,0,N,3,16,94.2,2025-08-31
CUST-000450,729,148264.8,8,2,N,5,10,58.5,2025-08-31
CUST-000187,528,36850.44,9,4,N,7,9,40.5,2025-08-31
CUST-000486,723,166575.93,4,0,N,2,17,57.3,2025-08-31
CUST-002444,658,377828.49,10,0,N,4,16,10.6,2025-08-31
CUST-003835,585,144486.22,5,0,Y,6,7,22.7,2025-08-31
CUST-000923,807,160504.65,8,1,N,4,15,20.3,2025-08-31
CUST-002241,545,158618.0,8,1,N,7,21,9.6,2025-08-31
CUST-003274,750,8405.75,13,0,N,6,4,73.1,2025-08-31
CUST-000561,684,441396.91,9,3,N,6,22,38.8,2025-08-31
CUST-003012,710,241846.96,4,0,N,2,21,85.8,2025-08-31
CUST-000930,813,168666.44,12,0,N,6,6,24.9,2025-08-31
CUST-000278,574,71031.18,10,1,N,5,7,57.1,2025-08-31
CUST-003505,682,488283.69,2,0,N,8,1,36.4,2025-08-31
CUST-002282,703,418604.78,2,1,N,3,24,90.5,2025-08-31
CUST-002768,855,401376.41,8,0,N,3,18,30.5,2025-08-31
CUST-002009,613,485377.34,5,0,Y,7,6,20.9,2025-08-31
CUST-004136,646,188684.55,7,3,N,4,11,39.1,2025-08-31
CUST-002757,770,87981.93,15,1,N,8,13,7.0,2025-08-31
CUST-001414,567,337435.39,14,0,N,7,21,22.4,2025-08-31
CUST-003375,623,79718.06,15,1,N,0,6,53.2,2025-08-31
CUST-001095,648,148822.83,1,3,N,5,14,48.3,2025-08-31
CUST-002095,846,170499.5,6,0,N,1,19,37.8,2025-08-31
CUST-001861,809,319942.33,15,0,N,8,3,43.6,2025-08-31
CUST-000507,715,470342.07,3,2,N,8,17,40.0,2025-08-31
CUST-001880,631,367149.93,14,0,N,4,22,27.0,2025-08-31
CUST-001566,744,396067.0,1,0,N,3,16,68.8,2025-08-31
CUST-000104,669,173075.46,13,0,N,6,15,88.4,2025-08-31
CUST-003164,638,434040.36,9,0,N,0,20,72.7,2025-08-31
CUST-001690,647,453794.21,5,0,N,2,13,58.9,2025-08-31
CUST-001811,559,366507.81,8,1,N,6,2,38.6,2025-08-31
CUST-003446,673,70831.73,8,4,N,8,10,81.0,2025-08-31
CUST-000302,633,331421.35,9,4,N,8,16,42.1,2025-08-31
CUST-002875,704,348815.57,13,0,N,7,21,54.1,2025-08-31
CUST-000042,774,300017.96,7,4,N,1,14,57.1,2025-08-31
CUST-002459,680,272845.61,6,1,N,4,19,77.6,2025-08-31
CUST-000246,563,410327.31,11,1,N,1,7,41.6,2025-08-31
CUST-002163,722,53105.6,1,0,N,4,22,79.3,2025-08-31
CUST-003195,763,321157.31,14,0,N,8,3,37.9,2025-08-31
CUST-001737,695,199181.91,11,2,N,2,13,55.8,2025-08-31
CUST-001074,609,394005.78,7,0,N,3,19,67.0,2025-08-31
CUST-000950,677,38996.03,10,0,N,6,15,42.6,2025-08-31
CUST-002996,742,399896.03,6,0,N,3,3,19.2,2025-08-31
CUST-002173,792,362825.83,15,2,N,6,21,93.1,2025-08-31
CUST-000602,549,434881.04,3,1,N,3,14,69.4,2025-08-31
CUST-001885,825,372569.73,5,2,N,1,12,56.9,2025-08-31
CUST-003335,758,205195.81,15,0,N,0,20,52.0,2025-08-31
CUST-002887,727,209924.58,2,0,N,6,6,36.1,2025-08-31
CUST-002854,682,330785.1,10,0,N,3,7,67.3,2025-08-31
CUST-002357,809,13048.57,5,0,N,4,13,77.8,2025-08-31
CUST-002405,692,51893.62,9,1,N,5,25,54.2,2025-08-31
CUST-003269,779,355228.41,2,1,N,6,7,21.6,2025-08-31
CUST-001884,693,222127.98,2,0,N,8,11,9.9,2025-08-31
CUST-001239,659,181445.49,14,1,N,7,14,64.1,2025-08-31
CUST-002462,524,343184.62,1,1,N,3,14,89.7,2025-08-31
CUST-001529,675,438825.7,15,1,N,0,6,52.5,2025-08-31
CUST-003104,766,17372.92,15,4,N,8,22,22.4,2025-08-31
CUST-001763,741,417322.86,15,0,N,6,23,76.2,2025-08-31
CUST-001802,631,307329.5,1,2,N,5,18,23.2,2025-08-31
CUST-000567,773,450482.1,4,3,N,3,24,53.7,2025-08-31
CUST-000207,694,7383.76,1,4,N,4,2,82.1,2025-08-31
CUST-004150,749,147615.29,7,0,N,6,9,13.7,2025-08-31
CUST-003581,656,94214.94,5,0,N,8,9,92.7,2025-08-31
CUST-003597,613,290285.2,4,0,N,0,9,46.4,2025-08-31
CUST-000053,790,138823.85,8,0,N,7,10,75.0,2025-08-31
CUST-001766,631,217789.49,4,5,N,5,2,6.0,2025-08-31
CUST-002238,744,436845.41,4,2,N,8,10,82.2,2025-08-31
CUST-003548,592,104097.79,7,0,N,8,6,78.9,2025-08-31
CUST-001848,832,286006.22,13,0,N,2,12,18.9,2025-08-31
CUST-002440,720,400257.52,6,1,N,4,1,17.6,2025-08-31
CUST-000871,723,232331.44,6,0,N,7,21,28.7,2025-08-31
CUST-003226,798,322395.27,9,2,N,3,23,76.8,2025-08-31
CUST-003542,709,18871.62,1,2,N,8,12,13.6,2025-08-31
CUST-003390,713,300553.77,4,2,N,0,6,36.6,2025-08-31
CUST-004104,716,447580.31,2,0,N,7,23,24.4,2025-08-31
CUST-002236,718,484086.66,14,3,N,2,12,76.5,2025-08-31
CUST-000240,787,209223.74,6,1,Y,0,4,91.9,2025-08-31
CUST-001157,544,352921.11,6,1,N,2,21,52.6,2025-08-31
CUST-003845,730,250506.67,2,3,N,6,24,14.1,2025-08-31
CUST-001537,700,109043.93,13,0,N,1,20,45.0,2025-08-31
CUST-004138,667,439285.35,13,1,N,1,19,75.8,2025-08-31
CUST-002469,653,331313.25,6,1,N,5,12,12.8,2025-08-31
CUST-002385,682,213519.64,7,1,N,2,8,60.2,2025-08-31
CUST-003507,702,237023.87,14,0,N,6,9,39.2,2025-08-31
CUST-000310,676,420952.9,1,1,N,4,18,92.5,2025-08-31
CUST-000962,738,482621.89,8,0,N,8,15,14.8,2025-08-31
CUST-002394,744,48421.55,11,4,N,3,8,85.9,2025-08-31
CUST-001232,707,112260.38,12,0,N,0,6,20.2,2025-08-31
CUST-002773,728,315694.05,10,0,N,2,8,74.6,2025-08-31
CUST-003384,766,188494.3,12,0,N,6,18,78.3,2025-08-31
CUST-003594,592,213835.76,5,0,N,2,8,74.8,2025-08-31
CUST-001216,720,230284.44,13,0,N,4,22,91.2,2025-08-31
CUST-003963,779,42161.35,15,0,N,2,8,44.8,2025-08-31
CUST-000562,740,267576.8,2,4,N,0,23,78.0,2025-08-31
CUST-000761,661,45811.09,3,0,N,7,18,52.3,2025-08-31
CUST-000020,738,286005.82,9,2,N,6,7,73.3,2025-08-31
CUST-003377,644,294721.9,10,2,N,5,22,26.7,2025-08-31
CUST-001220,612,126466.04,4,4,N,3,9,5.3,2025-08-31
CUST-002465,745,428514.48,15,0,N,3,20,22.6,2025-08-31
CUST-003047,688,447924.08,15,0,N,6,24,79.8,2025-08-31
CUST-004179,701,426659.77,4,4,N,0,6,79.1,2025-08-31
CUST-003065,776,454801.98,7,2,N,4,24,93.7,2025-08-31
CUST-001678,743,23128.54,2,0,N,2,15,37.1,2025-08-31
CUST-004023,857,68603.94,9,0,N,4,1,75.9,2025-08-31
CUST-001960,536,149827.88,2,0,N,7,23,31.0,2025-08-31
CUST-003391,724,337441.22,7,1,N,4,2,25.5,2025-08-31
CUST-000471,743,92449.06,11,2,N,0,8,37.0,2025-08-31
CUST-000749,542,469413.28,8,0,N,4,3,20.3,2025-08-31
CUST-002310,515,493486.01,4,2,N,0,25,30.4,2025-08-31
CUST-002739,631,189378.75,15,0,N,2,6,57.3,2025-08-31
